 "'AS-IS'" 1 
 "ACTUAL" 1 (L 5115, off 18) 
 "confirmed" 1 (L 5247, off 27) 
 "confusing" 1 (L 959, off 60) 
 "confusion" 1 (L 1505, off 27) 
 "conscious" 1 (L 4286, off 9) 
 "contested" 1 (L 1772, off 0) 
 "continental" 1 (L 4242, off 7) 
 "continued" 1 (L 768, off 15) 
 "contrasting" 1 (L 1877, off 26) 
 "contributions" 1 (L 5222, off 35) 
 "controlled" 1 (L 909, off 14) 
 "convert" 1 (L 5036, off 16) 
 "convince" 1 (L 4093, off 62) 
 "cooked" 1 (L 4538, off 40) 
 "cooking" 1 (L 1159, off 53) 
 "copper-red" 1 (L 1245, off 15) 
 "copper-skinned" 1 (L 724, off 52) 
 "corners" 1 (L 3507, off 0) 
 "corporation" 1 (L 5180, off 22) 
 "correct" 1 (L 4095, off 15) 
 "corrupt" 1 (L 5100, off 0) 
 "costly" 1 (L 943, off 0) 
 "cot" 1 (L 4605, off 43) 
 "cotton" 1 (L 151, off 37) 
 "cottontail" 1 (L 1559, off 20) 
 "cottontails" 1 (L 1507, off 48) 
 "council" 1 (L 1008, off 49) 
 "counterblows" 1 (L 3604, off 46) 
 "countless" 1 (L 2159, off 6) 
 "countries" 1 (L 4985, off 56) 
 "county" 1 (L 48, off 32) 
 "courted" 1 (L 182, off 21) 
 "cow-country" 1 (L 2951, off 27) 
 "cow-pony" 1 (L 318, off 57) 
 "cowhands" 1 (L 883, off 52) 
 "cowpunchers" 1 (L 4406, off 0) 
 "crag" 1 (L 1034, off 17) 
 "cramped" 1 (L 1057, off 26) 
 "craters" 1 (L 2182, off 5) 
 "craved" 1 (L 1420, off 4) 
 "crawled" 1 (L 2386, off 51) 
 "crazy" 1 (L 4042, off 38) 
 "creased" 1 (L 327, off 35) 
 "create" 1 (L 1132, off 59) 
 "credit" 1 (L 5233, off 43) 
 "crescendo" 1 (L 2286, off 15) 
 "crest" 1 (L 762, off 51) 
 "crested" 1 (L 3445, off 46) 
 "crisp" 1 (L 2158, off 0) 
 "critical" 1 (L 5166, off 26) 
 "crossbreeding" 1 (L 4448, off 0) 
 "crowd" 1 (L 3671, off 66) 
 "crown" 1 (L 971, off 21) 
 "crowns" 1 (L 977, off 58) 
 "crumbled" 1 (L 4457, off 54) 
 "crumbs" 1 (L 187, off 40) 
 "crumpled" 1 (L 1726, off 4) 
 "crunching" 1 (L 1716, off 0) 
 "crushing" 1 (L 3109, off 6) 
 "crying" 1 (L 1384, off 13) 
 "crystal" 1 (L 949, off 25) 
 "crystals" 1 (L 2247, off 0) 
 "cuffed" 1 (L 2849, off 45) 
 "cup-shaped" 1 (L 2736, off 5) 
 "cupboard" 1 (L 4510, off 16) 
 "current" 1 (L 5231, off 49) 
 "curtain" 1 (L 4842, off 0) 
 "curve" 1 (L 1271, off 10) 
 "customs" 1 (L 921, off 8) 
 "cymbals" 1 (L 628, off 47) 
 "daggers" 1 (L 4342, off 0) 
 "dainty" 1 (L 255, off 0) 
 "damage" 1 (L 5102, off 39) 
 "damaged" 1 (L 5101, off 38) 
 "damaging" 1 (L 2582, off 36) 
 "damp" 1 (L 2893, off 61) 
 "dance" 1 (L 1747, off 32) 
 "dances" 1 (L 1181, off 28) 
 "dangers" 1 (L 2154, off 40) 
 "dare" 1 (L 1035, off 17) 
 "dared" 1 (L 3578, off 23) 
 "dark-brown" 1 (L 178, off 28) 
 "dashing" 1 (L 207, off 16) 
 "data" 1 (L 5100, off 8) 
 "daughters" 1 (L 468, off 15) 
 "deaf" 1 (L 1778, off 0) 
 "dear" 1 (L 2169, off 51) 
 "debris" 1 (L 2205, off 8) 
 "debris-filled" 1 (L 4383, off 24) 
 "decent" 1 (L 2968, off 48) 
 "decide" 1 (L 3746, off 59) 
 "decorated" 1 (L 1020, off 40) 
 "deductible" 1 (L 5185, off 36) 
 "deep-gutted" 1 (L 963, off 57) 
 "defeated" 1 (L 1452, off 18) 
 "defending" 1 (L 4438, off 26) 
 "defenses" 1 (L 4344, off 49) 
 "defiance" 1 (L 3192, off 56) 
 "defied" 1 (L 713, off 12) 
 "deftly" 1 (L 4791, off 51) 
 "degrees" 1 (L 1517, off 63) 
 "delayed" 1 (L 2262, off 6) 
 "deletions" 1 (L 5153, off 52) 
 "delicate" 1 (L 2917, off 55) 
 "demand" 1 (L 5129, off 27) 
 "demanding" 1 (L 3434, off 53) 
 "demon" 1 (L 1710, off 63) 
 "depends" 1 (L 5205, off 21) 
 "depth" 1 (L 2245, off 25) 
 "derive" 1 (L 5056, off 56) 
 "derived" 1 (L 5008, off 65) 
 "descended" 1 (L 3729, off 31) 
 "described" 1 (L 5106, off 26) 
 "deserved" 1 (L 4043, off 19) 
 "design" 1 (L 2036, off 30) 
 "designs" 1 (L 1020, off 63) 
 "desired" 1 (L 3448, off 63) 
 "desires" 1 (L 4269, off 62) 
 "desolate" 1 (L 2956, off 38) 
 "despair" 1 (L 1666, off 38) 
 "desperate" 1 (L 2575, off 18) 
 "desperation" 1 (L 1400, off 52) 
 "destined" 1 (L 3400, off 31) 
 "destroying" 1 (L 2591, off 39) 
 "detach" 1 (L 5026, off 25) 
 "determine" 1 (L 5219, off 18) 
 "develop" 1 (L 4090, off 64) 
 "developed" 1 (L 4533, off 22) 
 "devoted" 1 (L 280, off 33) 
 "devoured" 1 (L 2241, off 18) 
 "devouring" 1 (L 1111, off 39) 
 "dew" 1 (L 401, off 7) 
 "dial" 1 (L 4832, off 23) 
 "diet" 1 (L 471, off 14) 
 "difference" 1 (L 4758, off 6) 
 "difficult" 1 (L 2257, off 25) 
 "dimly" 1 (L 1919, off 0) 
 "dimmed" 1 (L 642, off 39) 
 "dinner" 1 (L 1645, off 52) 
 "dipped" 1 (L 636, off 8) 
 "direction" 1 (L 1373, off 15) 
 "directly" 1 (L 5151, off 11) 
 "disapproved" 1 (L 4828, off 19) 
 "disaster" 1 (L 3857, off 21) 
 "disclaim" 1 (L 5109, off 51) 
 "disclaimers" 1 (L 5137, off 33) 
 "disconsolate" 1 (L 3496, off 24) 
 "discontinue" 1 (L 5074, off 9) 
 "discover" 1 (L 5119, off 56) 
 "disdainful" 1 (L 1289, off 32) 
 "disgusted" 1 (L 3873, off 4) 
 "dish" 1 (L 365, off 48) 
 "dishes" 1 (L 4500, off 57) 
 "disk" 1 (L 5101, off 46) 
 "dislike" 1 (L 3846, off 0) 
 "dismal" 1 (L 1029, off 0) 
 "dismounted" 1 (L 4699, off 0) 
 "dismounting" 1 (L 634, off 27) 
 "display" 1 (L 5030, off 21) 
 "displayed" 1 (L 5000, off 39) 
 "disregarding" 1 (L 647, off 23) 
 "disturbance" 1 (L 4763, off 0) 
 "disuse" 1 (L 4583, off 47) 
 "ditches" 1 (L 1364, off 46) 
 "diving" 1 (L 1618, off 57) 
 "division" 1 (L 92, off 28) 
 "doc" 1 (L 4650, off 59) 
 "doled" 1 (L 4799, off 56) 
 "donation" 1 (L 5231, off 57) 
 "donors" 1 (L 5224, off 45) 
 "doomed" 1 (L 2339, off 30) 
 "doorstone" 1 (L 2666, off 44) 
 "dotted" 1 (L 2490, off 64) 
 "doubt" 1 (L 2957, off 14) 
 "doubts" 1 (L 4695, off 41) 
 "downcountry" 1 (L 2145, off 24) 
 "downloading" 1 (L 4988, off 7) 
 "downpour" 1 (L 1441, off 46) 
 "drab" 1 (L 4603, off 52) 
 "drawl" 1 (L 4028, off 12) 
 "drawn" 1 (L 1436, off 19) 
 "dread" 1 (L 1390, off 23) 
 "dreaded" 1 (L 473, off 9) 
 "dreamed" 1 (L 1151, off 40) 
 "drearily" 1 (L 2664, off 32) 
 "drenched" 1 (L 1429, off 44) 
 "dressed" 1 (L 762, off 0) 
 "drifting" 1 (L 3273, off 31) 
 "dripping" 1 (L 2382, off 8) 
 "drives" 1 (L 500, off 11) 
 "droop" 1 (L 2813, off 23) 
 "drooped" 1 (L 1189, off 0) 
 "drooping" 1 (L 1765, off 43) 
 "drops" 1 (L 2490, off 49) 
 "drought" 1 (L 1133, off 31) 
 "drowsy" 1 (L 4759, off 62) 
 "drunk" 1 (L 602, off 20) 
 "drunkenly" 1 (L 3157, off 60) 
 "due" 1 (L 1094, off 25) 
 "dull-sighted" 1 (L 1777, off 39) 
 "dulling" 1 (L 2691, off 13) 
 "durn" 1 (L 294, off 6) 
 "dusky" 1 (L 2645, off 62) 
 "dust-caked" 1 (L 1437, off 6) 
 "dusted" 1 (L 249, off 10) 
 "duty" 1 (L 890, off 22) 
 "dying" 1 (L 2131, off 13) 
 "e-mail" 1 (L 5070, off 27) 
 "earnest" 1 (L 827, off 25) 
 "earthiness" 1 (L 3431, off 52) 
 "earthy" 1 (L 2627, off 27) 
 "eatin" 1 (L 4007, off 8) 
 "eating" 1 (L 3475, off 28) 
 "eaves" 1 (L 3499, off 4) 
 "ebony" 1 (L 2888, off 20) 
 "eddied" 1 (L 2104, off 55) 
 "edging" 1 (L 3642, off 30) 
 "educational" 1 (L 5180, off 10) 
 "effectiveness" 1 (L 2584, off 4) 
 "eighty" 1 (L 4835, off 13) 
 "elect" 1 (L 5125, off 23) 
 "elements" 1 (L 1035, off 4) 
 "elevation" 1 (L 2909, off 22) 
 "emitting" 1 (L 1072, off 50) 
 "employee" 1 (L 5146, off 30) 
 "employer" 1 (L 2982, off 58) 
 "empty" 1 (L 3619, off 28) 
 "encoding" 1 (L 17, off 14) 
 "ended" 1 (L 3475, off 15) 
 "energetic" 1 (L 306, off 33) 
 "engineers" 1 (L 2779, off 0) 
 "enjoyed" 1 (L 1408, off 58) 
 "enjoying" 1 (L 1261, off 63) 
 "ensuring" 1 (L 5167, off 10) 
 "entering" 1 (L 773, off 28) 
 "entirely" 1 (L 1622, off 33) 
 "envelope" 1 (L 4630, off 38) 
 "equal" 1 (L 4676, off 28) 
 "errors" 1 (L 5100, off 28) 
 "escaping" 1 (L 4009, off 35) 
 "especially" 1 (L 4926, off 34) 
 "etched" 1 (L 970, off 19) 
 "eternity" 1 (L 726, off 61) 
 "everlasting" 1 (L 2084, off 14) 
 "evidence" 1 (L 159, off 46) 
 "evident" 1 (L 486, off 20) 
 "exact" 1 (L 1882, off 21) 
 "exactly" 1 (L 4463, off 31) 
 "exclusion" 1 (L 5138, off 18) 
 "executed" 1 (L 4292, off 25) 
 "exerted" 1 (L 1717, off 49) 
 "existence" 1 (L 3016, off 9) 
 "exists" 1 (L 5161, off 60) 
 "expend" 1 (L 5094, off 51) 
 "expense" 1 (L 5042, off 40) 
 "expensive" 1 (L 2036, off 3) 
 "experiences" 1 (L 841, off 59) 
 "experiment" 1 (L 4484, off 0) 
 "experimentally" 1 (L 1064, off 22) 
 "expertly" 1 (L 3843, off 9) 
 "explain" 1 (L 845, off 6) 
 "explains" 1 (L 2944, off 42) 
 "exploration" 1 (L 2553, off 0) 
 "explosions" 1 (L 4159, off 3) 
 "explosive" 1 (L 2748, off 0) 
 "exporting" 1 (L 5043, off 17) 
 "expose" 1 (L 4321, off 61) 
 "exposed" 1 (L 4346, off 37) 
 "expressed" 1 (L 1475, off 26) 
 "expression" 1 (L 2856, off 27) 
 "exterminate" 1 (L 497, off 54) 
 "facility" 1 (L 5252, off 63) 
 "failure" 1 (L 4106, off 0) 
 "families" 1 (L 1181, off 6) 
 "family" 1 (L 736, off 38) 
 "fancy" 1 (L 821, off 45) 
 "far-killing" 1 (L 1353, off 0) 
 "farm" 1 (L 3873, off 64) 
 "fashion" 1 (L 3959, off 11) 
 "fast-tiring" 1 (L 1335, off 0) 
 "fastening" 1 (L 3387, off 15) 
 "fate" 1 (L 1667, off 28) 
 "favor" 1 (L 4330, off 11) 
 "favored" 1 (L 1686, off 24) 
 "favoring" 1 (L 3192, off 0) 
 "favorite" 1 (L 41, off 17) 
 "fearing" 1 (L 3143, off 10) 
 "fears" 1 (L 4799, off 16) 
 "feast" 1 (L 1094, off 16) 
 "feat" 1 (L 3996, off 16) 
 "feeble" 1 (L 2187, off 2) 
 "felled" 1 (L 1622, off 62) 
 "feller" 1 (L 1213, off 43) 
 "fellers" 1 (L 2963, off 61) 
 "fences" 1 (L 1654, off 38) 
 "feverishly" 1 (L 3241, off 59) 
 "fifteen" 1 (L 4553, off 0) 
 "fighters" 1 (L 1723, off 5) 
 "figurin" 1 (L 4642, off 19) 
 "financial" 1 (L 5165, off 15) 
 "finely" 1 (L 1530, off 23) 
 "finest" 1 (L 3766, off 9) 
 "finger" 1 (L 254, off 55) 
 "finishing" 1 (L 4416, off 0) 
 "firewood" 1 (L 4844, off 51) 
 "fished" 1 (L 4632, off 17) 
 "fit" 1 (L 343, off 33) 
 "five-year-old" 1 (L 4110, off 46) 
 "flabbergasted" 1 (L 761, off 0) 
 "flags" 1 (L 207, off 57) 
 "flame" 1 (L 3959, off 37) 
 "flames" 1 (L 464, off 15) 
 "flanked" 1 (L 4844, off 17) 
 "flapping" 1 (L 1720, off 43) 
 "flare" 1 (L 1790, off 47) 
 "flaunting" 1 (L 2037, off 0) 
 "flee" 1 (L 3590, off 30) 
 "fleeing" 1 (L 4227, off 4) 
 "fleet" 1 (L 572, off 57) 
 "fleeting" 1 (L 3551, off 0) 
 "fleetness" 1 (L 3120, off 35) 
 "fleshy" 1 (L 3138, off 53) 
 "flicked" 1 (L 2531, off 57) 
 "flickered" 1 (L 1156, off 6) 
 "floating" 1 (L 550, off 5) 
 "flop" 1 (L 4658, off 0) 
 "flow" 1 (L 662, off 31) 
 "flowering" 1 (L 3479, off 60) 
 "flown" 1 (L 1054, off 45) 
 "fluffed" 1 (L 762, off 15) 
 "flush" 1 (L 1224, off 50) 
 "foamed" 1 (L 231, off 47) 
 "foe" 1 (L 3616, off 9) 
 "fog" 1 (L 2135, off 37) 
 "foliage" 1 (L 3498, off 21) 
 "follows" 1 (L 4878, off 31) 
 "fondly" 1 (L 167, off 51) 
 "fooled" 1 (L 4651, off 9) 
 "fools" 1 (L 848, off 21) 
 "foraged" 1 (L 946, off 9) 
 "forces" 1 (L 3894, off 16) 
 "foreman" 1 (L 1210, off 20) 
 "former" 1 (L 3227, off 26) 
 "forsaken" 1 (L 2451, off 39) 
 "four-points" 1 (L 2146, off 35) 
 "fourth" 1 (L 2438, off 0) 
 "frames" 1 (L 3526, off 18) 
 "freak" 1 (L 4049, off 0) 
 "freed" 1 (L 4665, off 18) 
 "freedom-loving" 1 (L 4867, off 24) 
 "frenzied" 1 (L 523, off 63) 
 "freshness" 1 (L 4369, off 19) 
 "fried" 1 (L 793, off 53) 
 "fringed" 1 (L 447, off 32) 
 "frisked" 1 (L 985, off 0) 
 "frisking" 1 (L 1232, off 40) 
 "frolic" 1 (L 1140, off 0) 
 "frontier" 1 (L 373, off 25) 
 "frost-coated" 1 (L 2425, off 36) 
 "frost-cropped" 1 (L 1462, off 23) 
 "frost-ripened" 1 (L 2024, off 35) 
 "frozen" 1 (L 3324, off 26) 
 "frying" 1 (L 4410, off 17) 
 "fulfilled" 1 (L 3402, off 4) 
 "fumes" 1 (L 1791, off 30) 
 "fundraising" 1 (L 5184, off 17) 
 "furious" 1 (L 3146, off 38) 
 "furiously" 1 (L 2118, off 52) 
 "furnished" 1 (L 2164, off 14) 
 "gaily" 1 (L 761, off 61) 
 "gal" 1 (L 252, off 18) 
 "gale" 1 (L 2033, off 10) 
 "gangling" 1 (L 4862, off 58) 
 "gaped" 1 (L 3605, off 64) 
 "gaping" 1 (L 3053, off 34) 
 "garments" 1 (L 2031, off 40) 
 "gather" 1 (L 4807, off 0) 
 "gauged" 1 (L 1625, off 0) 
 "gawking" 1 (L 200, off 13) 
 "gazed" 1 (L 2780, off 0) 
 "gbnewby" 1 (L 5199, off 5) 
 "geldings" 1 (L 911, off 46) 
 "general" 1 (L 541, off 41) 
 "gentle" 1 (L 3592, off 39) 
 "gesture" 1 (L 1783, off 32) 
 "glade" 1 (L 2682, off 36) 
 "gladly" 1 (L 3525, off 30) 
 "glance" 1 (L 4458, off 41) 
 "glances" 1 (L 1676, off 0) 
 "glancing" 1 (L 2714, off 0) 
 "glaring" 1 (L 4317, off 31) 
 "gleam" 1 (L 3995, off 15) 
 "glimpse" 1 (L 4046, off 12) 
 "glinted" 1 (L 850, off 22) 
 "glinting" 1 (L 435, off 0) 
 "glittering" 1 (L 1113, off 10) 
 "gloomily" 1 (L 3855, off 15) 
 "gloomy" 1 (L 1198, off 28) 
 "gnarled" 1 (L 853, off 20) 
 "gnaw" 1 (L 3419, off 36) 
 "gnawed" 1 (L 1114, off 4) 
 "goals" 1 (L 5167, off 0) 
 "goin" 1 (L 365, off 13) 
 "gold-bearing" 1 (L 4819, off 27) 
 "goods" 1 (L 842, off 61) 
 "gorged" 1 (L 2378, off 65) 
 "gorging" 1 (L 2252, off 10) 
 "govern" 1 (L 4984, off 65) 
 "graceful" 1 (L 662, off 22) 
 "graduating" 1 (L 46, off 40) 
 "grained" 1 (L 4411, off 43) 
 "granaries" 1 (L 4755, off 8) 
 "granted" 1 (L 5181, off 25) 
 "gratefully" 1 (L 5227, off 28) 
 "grating" 1 (L 3281, off 35) 
 "graying" 1 (L 4470, off 39) 
 "grayness" 1 (L 946, off 51) 
 "greenish" 1 (L 1790, off 38) 
 "greet" 1 (L 3444, off 34) 
 "grind" 1 (L 1386, off 12) 
 "grip" 1 (L 3969, off 43) 
 "gristle" 1 (L 2441, off 54) 
 "grizzly" 1 (L 1771, off 47) 
 "groceries" 1 (L 334, off 34) 
 "gross" 1 (L 5056, off 38) 
 "ground-devouring" 1 (L 1481, off 42) 
 "groups" 1 (L 1372, off 34) 
 "grouse" 1 (L 1957, off 14) 
 "grows" 1 (L 4863, off 0) 
 "gruff" 1 (L 2820, off 35) 
 "grumble" 1 (L 2902, off 25) 
 "grunts" 1 (L 4291, off 41) 
 "guarding" 1 (L 4382, off 30) 
 "guards" 1 (L 1192, off 19) 
 "guide" 1 (L 3675, off 19) 
 "guilt" 1 (L 1206, off 0) 
 "gulch" 1 (L 3304, off 30) 
 "gullies" 1 (L 3501, off 20) 
 "gums" 1 (L 161, off 16) 
 "gusts" 1 (L 3490, off 19) 
 "gut" 1 (L 3888, off 64) 
 "guttural" 1 (L 4288, off 19) 
 "ha-ha" 1 (L 766, off 16) 
 "hairy" 1 (L 2703, off 21) 
 "hampered" 1 (L 3159, off 54) 
 "hamstringing" 1 (L 1078, off 55) 
 "handcuffed" 1 (L 872, off 57) 
 "handful" 1 (L 4784, off 2) 
 "hang" 1 (L 4650, off 12) 
 "hankerin" 1 (L 4645, off 6) 
 "happily" 1 (L 4833, off 33) 
 "happy" 1 (L 3778, off 36) 
 "harbored" 1 (L 2168, off 37) 
 "hard-muscled" 1 (L 1139, off 0) 
 "hardened" 1 (L 4275, off 31) 
 "hardening" 1 (L 1974, off 39) 
 "harder" 1 (L 2637, off 7) 
 "hardness" 1 (L 2636, off 7) 
 "harshly" 1 (L 816, off 31) 
 "hastily" 1 (L 1792, off 13) 
 "haunches" 1 (L 2585, off 0) 
 "haunted" 1 (L 2991, off 9) 
 "havin" 1 (L 313, off 7) 
 "hawk" 1 (L 294, off 11) 
 "hawks" 1 (L 3489, off 37) 
 "hay" 1 (L 4843, off 39) 
 "healthy" 1 (L 166, off 33) 
 "heaps" 1 (L 1020, off 16) 
 "hearing" 1 (L 3313, off 0) 
 "heaven" 1 (L 3918, off 62) 
 "heaviest" 1 (L 162, off 31) 
 "heavy-chested" 1 (L 452, off 0) 
 "helpless" 1 (L 3896, off 48) 
 "herald" 1 (L 296, off 30) 
 "herded" 1 (L 616, off 13) 
 "herding" 1 (L 1669, off 64) 
 "hers" 1 (L 700, off 59) 
 "hewn" 1 (L 1011, off 47) 
 "hideout" 1 (L 4586, off 23) 
 "high-line" 1 (L 4538, off 20) 
 "high-pitched" 1 (L 2055, off 20) 
 "high-spirited" 1 (L 4172, off 56) 
 "hint" 1 (L 4330, off 3) 
 "hinted" 1 (L 228, off 54) 
 "hipbones" 1 (L 1836, off 31) 
 "hitting" 1 (L 355, off 29) 
 "hoarded" 1 (L 752, off 22) 
 "hogans" 1 (L 919, off 37) 
 "hoisting" 1 (L 207, off 31) 
 "holding" 1 (L 1467, off 22) 
 "holds" 1 (L 1717, off 39) 
 "holster" 1 (L 372, off 51) 
 "homesick" 1 (L 2991, off 31) 
 "honest" 1 (L 2958, off 15) 
 "hood" 1 (L 2109, off 4) 
 "hoof" 1 (L 2332, off 48) 
 "hooked" 1 (L 1713, off 37) 
 "hooves" 1 (L 4863, off 62) 
 "hope" 1 (L 4976, off 28) 
 "hopeless" 1 (L 1666, off 29) 
 "hoping" 1 (L 1047, off 0) 
 "horizon" 1 (L 637, off 0) 
 "horse-breaker" 1 (L 3878, off 44) 
 "horseshoe" 1 (L 372, off 26) 
 "horseshoe-shaped" 1 (L 2746, off 0) 
 "hospitably" 1 (L 353, off 19) 
 "hospital" 1 (L 4608, off 0) 
 "hot-tempered" 1 (L 306, off 44) 
 "house" 1 (L 1688, off 48) 
 "huddled" 1 (L 2883, off 60) 
 "huge" 1 (L 637, off 26) 
 "hugging" 1 (L 4756, off 27) 
 "human" 1 (L 4786, off 4) 
 "hummock" 1 (L 568, off 39) 
 "hundred-foot" 1 (L 2200, off 19) 
 "hundreds" 1 (L 5162, off 26) 
 "hurled" 1 (L 2333, off 58) 
 "hurling" 1 (L 1892, off 20) 
 "hurried" 1 (L 976, off 10) 
 "hurt" 1 (L 2752, off 20) 
 "hurtle" 1 (L 1883, off 58) 
 "hurtled" 1 (L 3058, off 0) 
 "hypertext" 1 (L 5038, off 19) 
 "hyphenation" 1 (L 4877, off 13) 
 "icicles" 1 (L 2135, off 53) 
 "identification" 1 (L 5182, off 54) 
 "identify" 1 (L 5095, off 10) 
 "ignored" 1 (L 1947, off 0) 
 "ignoring" 1 (L 1779, off 40) 
 "immense" 1 (L 4753, off 22) 
 "impact" 1 (L 4318, off 52) 
 "implied" 1 (L 5137, off 56) 
 "impressed" 1 (L 1696, off 59) 
 "impulse" 1 (L 1895, off 26) 
 "inaccurate" 1 (L 5099, off 52) 
 "inactivity" 1 (L 167, off 0) 
 "include" 1 (L 5045, off 33) 
 "includes" 1 (L 5256, off 14) 
 "incomplete" 1 (L 5099, off 40) 
 "increase" 1 (L 2965, off 48) 
 "indemnify" 1 (L 5145, off 33) 
 "independent" 1 (L 1959, off 19) 
 "indicate" 1 (L 4948, off 21) 
 "indicated" 1 (L 455, off 17) 
 "indicating" 1 (L 5009, off 50) 
 "indirectly" 1 (L 5151, off 23) 
 "inexperienced" 1 (L 4533, off 0) 
 "influential" 1 (L 4099, off 7) 
 "infringement" 1 (L 5101, off 9) 
 "inheritance" 1 (L 1532, off 40) 
 "inky" 1 (L 1445, off 8) 
 "innocent" 1 (L 2976, off 0) 
 "insisted" 1 (L 1937, off 17) 
 "insistently" 1 (L 3661, off 0) 
 "inspecting" 1 (L 2745, off 51) 
 "inspiring" 1 (L 4292, off 50) 
 "instant" 1 (L 695, off 60) 
 "instincts" 1 (L 4234, off 0) 
 "intelligent" 1 (L 3020, off 0) 
 "intensity" 1 (L 2239, off 19) 
 "intent" 1 (L 2923, off 40) 
 "intention" 1 (L 3918, off 30) 
 "interpreted" 1 (L 5141, off 0) 
 "intervals" 1 (L 2434, off 0) 
 "invaded" 1 (L 3765, off 53) 
 "invader" 1 (L 4310, off 23) 
 "invalidity" 1 (L 5142, off 31) 
 "invasion" 1 (L 1554, off 13) 
 "invented" 1 (L 4666, off 58) 
 "investigating" 1 (L 1563, off 6) 
 "inward" 1 (L 791, off 62) 
 "irked" 1 (L 3001, off 51) 
 "iron" 1 (L 630, off 0) 
 "ironshod" 1 (L 297, off 12) 
 "irritation" 1 (L 3793, off 0) 
 "isn" 1 (L 3876, off 19) 
 "ivory" 1 (L 2887, off 54) 
 "jacket" 1 (L 4783, off 48) 
 "jaded" 1 (L 1400, off 36) 
 "jagged" 1 (L 3991, off 29) 
 "jailed" 1 (L 877, off 15) 
 "jarred" 1 (L 4181, off 21) 
 "jerky" 1 (L 3939, off 36) 
 "jet-black" 1 (L 1535, off 51) 
 "jeweled" 1 (L 2184, off 23) 
 "jigged" 1 (L 590, off 65) 
 "jobs" 1 (L 3888, off 55) 
 "joint" 1 (L 3159, off 44) 
 "joke" 1 (L 335, off 47) 
 "jokingly" 1 (L 325, off 14) 
 "jovial" 1 (L 3793, off 51) 
 "joy" 1 (L 666, off 31) 
 "juices" 1 (L 3473, off 35) 
 "juicy" 1 (L 1484, off 11) 
 "jumble" 1 (L 1237, off 50) 
 "jumped" 1 (L 2054, off 17) 
 "jumpers" 1 (L 843, off 38) 
 "jumping" 1 (L 1100, off 46) 
 "juniper--dry" 1 (L 716, off 40) 
 "junipers" 1 (L 1305, off 56) 
 "jury" 1 (L 1205, off 57) 
 "jutted" 1 (L 3905, off 52) 
 "keener" 1 (L 935, off 45) 
 "keeps" 1 (L 151, off 27) 
 "kick" 1 (L 1605, off 17) 
 "kicks" 1 (L 4075, off 0) 
 "kingdom" 1 (L 1690, off 44) 
 "kings" 1 (L 1607, off 60) 
 "kivas" 1 (L 1013, off 15) 
 "knee-deep" 1 (L 949, off 5) 
 "knee-high" 1 (L 3882, off 29) 
 "knifing" 1 (L 720, off 61) 
 "knight" 1 (L 4306, off 32) 
 "knives" 1 (L 2589, off 46) 
 "knob" 1 (L 411, off 32) 
 "knockin" 1 (L 4453, off 49) 
 "knocking" 1 (L 1709, off 17) 
 "knowing" 1 (L 3224, off 7) 
 "knowledge" 1 (L 710, off 58) 
 "known" 1 (L 3579, off 16) 
 "lacing" 1 (L 2777, off 12) 
 "laggards" 1 (L 1277, off 35) 
 "lagged" 1 (L 1249, off 38) 
 "lambs" 1 (L 1609, off 31) 
 "lame" 1 (L 1118, off 10) 
 "large" 1 (L 2872, off 44) 
 "lasted" 1 (L 3777, off 25) 
 "latch" 1 (L 791, off 34) 
 "lather" 1 (L 3131, off 62) 
 "lather-matted" 1 (L 1298, off 3) 
 "laugh" 1 (L 4203, off 27) 
 "leads" 1 (L 1176, off 8) 
 "leaf" 1 (L 2107, off 52) 
 "leather" 1 (L 4254, off 55) 
 "leaved" 1 (L 2786, off 20) 
 "ledges" 1 (L 721, off 23) 
 "leisurely" 1 (L 1681, off 11) 
 "lent" 1 (L 85, off 0) 
 "letters" 1 (L 4631, off 27) 
 "leveled" 1 (L 1632, off 17) 
 "liberal" 1 (L 4803, off 13) 
 "library" 1 (L 5241, off 13) 
 "licensed" 1 (L 5207, off 43) 
 "lichens" 1 (L 445, off 9) 
 "lick" 1 (L 3419, off 64) 
 "licked" 1 (L 2383, off 0) 
 "lickety-split" 1 (L 342, off 42) 
 "lids" 1 (L 1856, off 8) 
 "lifting" 1 (L 661, off 53) 
 "lights" 1 (L 1457, off 37) 
 "likely" 1 (L 585, off 24) 
 "lily" 1 (L 1131, off 57) 
 "limbs" 1 (L 1623, off 60) 
 "limp" 1 (L 3718, off 56) 
 "limped" 1 (L 2751, off 24) 
 "limping" 1 (L 1915, off 6) 
 "linked" 1 (L 5022, off 65) 
 "lion" 1 (L 1902, off 26) 
 "listless" 1 (L 2007, off 41) 
 "lively" 1 (L 2664, off 48) 
 "lives" 1 (L 49, off 22) 
 "loaded" 1 (L 4468, off 34) 
 "loam" 1 (L 3256, off 46) 
 "locked" 1 (L 3462, off 38) 
 "locking" 1 (L 4312, off 6) 
 "lolling" 1 (L 2319, off 47) 
 "lonely" 1 (L 1661, off 0) 
 "long-drawn" 1 (L 1666, off 0) 
 "loom" 1 (L 730, off 16) 
 "looming" 1 (L 1925, off 0) 
 "looped" 1 (L 605, off 43) 
 "loosen" 1 (L 2033, off 55) 
 "lordship" 1 (L 4330, off 59) 
 "loss" 1 (L 3388, off 38) 
 "lowlands" 1 (L 3432, off 14) 
 "lunch" 1 (L 1924, off 26) 
